Minimally Supervised Induction	2
Oz Environment	2
Discourse Relations	2
Self-Governing Neural Networks	2
A Machine Learning Approach	2
Transforming Lattices into Non-deterministic Automata	2
Temporal Annotation	2
Answering Complex Questions	2
Knowledge Graph Embeddings	2
Recognizing Named Entities	2
Robustness Portability and Scalability Language Systems	2
Constructing an Ontology	2
Extracting Synonyms	2
Improving Statistical Machine Translation Performance	2
Integrating Multiple Knowledge Sources	2
Texar	2
the Inflectional Forms	2
Morphemes	2
Annotating Discourse Relations	2
Infix Probabilities	2
A Research Platform	2
A Representative Gold Standard	2
IRIS	2
Logical Forms	2
Integrating Text Plans	2
Contextual Features	2
Neural Networks	2
JU\_CSE\_NLP	2
Learning Multilingual Word Embeddings	2
Chinese Word Segmentation without	2
Practical Linguistic Steganography	2
Building a database	2
Improving NER	2
Building Specialized Bilingual Lexicons	2
the LINK System	2
Linguistic Minimal Pairs	2
Building Evaluation Datasets	2
Al-Bayan	2
Exploiting Background Knowledge	2
SPOT	2
Parsing Free Word Order Languages	2
Cross-lingual Word Sense Disambiguation	2
Producing AMRs	2
Integrating Graph-Based and Transition-Based Dependency Parsers	2
Parsing Ambiguous Structures	2
Semantic Retrieval	2
an Evaluation Framework	2
Chart Items	2
Treebank Grammars	2
the CIRCUS System	2
A Probabilistic Model	2
Discovering Relations among Named Entities	2
A Morphological Analyzer	2
Bridging Languages	2
Knowledge Discovery	2
the DBG System	2
A Dynamic Oracle	2
Evaluating Evaluation Metrics	2
Creating a Coreference Resolution System	2
build an RBMT prototype	2
The Polysemy	2
Deep Bidirectional Transformers	2
A Reading Comprehension Dataset	2
Building a Knowledge Base	2
Questions in a Q\&A Site Resubmitted	2
Chunk Based Partial Parsing of Spontaneous Speech in Unrestricted Domains	2
Simultaneous Interpretation Utilizing Example-based Incremental Transfer	2
Identifying Word Translations	2
Adversarial Training	2
Adversarial Learning	2
NLP Scholar	2
Temporal Information Processing	2
APE	2
Learning Word Vectors	2
Adversarial Attack	2
Cracking the Language Barrier	2
Referring Expressions	2
Quantification Over Situation Variables	1
Indexed Languages and Unification Grammars	1
(X-Space) A WordNet-based approach towards the Automatic Recognition	1
the NTU System	1
Generating Abstractive Summaries	1
Building domain-independent text generation system	1
A Corpus-Based Approach	1
Using Online Machine Translation	1
A Combination of Topic Models	1
Bootstrapping Generators	1
Rhetorical Strategies	1
Forward-backward Machine Transliteration between English and Chinese	1
Building a Robust Dialogue System	1
Understanding Task Design Trade-offs	1
Matching Citation Text and Cited Spans	1
Word Vectors at wordvectors.org	1
Linear Segmentation and Segment Significance	1
Measuring the Compositionality	1
Coupling Global and Local Context	1
Incorporating Topic Aspects	1
Lexical Resources and Dependency Parsing	1
Semi-automatic Acquisition of Lexical Resources and Grammars	1
Mining bilingual topic hierarchies	1
TASTY	1
The Kalshnikov 691 Dependency Bank	1
Developing Production-Level Conversational Interfaces	1
Computing Optimal Alignments	1
Identifying Emotional Expressions Intensities and Sentence Level Emotion Tags	1
An Event Detection System	1
Generating Complex Morphology	1
Learning Relational Features	1
Reasoning Over Paths	1
Zero-shot Learning	1
Use a Noisy Parallel News Corpus	1
Automatic Extraction of Learner Errors	1
Spectral Relaxation	1
linguistic modeling	1
Ranking Sentences	1
an MT Quality Gate	1
The Italian all-words task	1
Designing the Human Machine Interface	1
An Efficient and Effective Deep Hatespeech Detector	1
Bengali Verb Subcategorization Frame Acquisition A Baseline Model	1
An Empirical Examination	1
Structure Regularized Neural Network	1
Semantic Textual Similarity Systems	1
Neural Shift-Reduce CCG Semantic Parsing	1
Dialogue Scenario Collection of Persuasive Dialogue	1
Global Optimization under Length Constraint	1
Using Explicit Semantic Analysis	1
Induction of Root and Pattern Lexicon	1
Combining Deep Learning and Argumentative Reasoning	1
Hierarchical Categories and Entities	1
Exploiting Inactive Training Examples	1
User Communication Styles	1
Small Talk Improves User Impressions	1
InterlinguaPlus Machine Translation Approach	1
The INCOMSLAV Platform	1
The TUNA Challenge 2008	1
A Fluent Metric	1
Synonymy Networks	1
Exploring Human Gender Stereotypes	1
Basque Speecon-like and Basque SpeechDat MDB-600	1
Empirical analysis of exploiting review helpfulness	1
Determination of Idiomatic Sentences	1
Evaluation of Coreference Resolution Tools	1
An Embedding Model	1
Recognizing Humour	1
Leveraging Linguistic Structure	1
ISA \& ICA Two Web Interfaces	1
Statistical Detection and Visualization	1
Graphical Models over Multiple Strings	1
Annotating Event Appearance	1
Investigating Prior Knowledge	1
Extracting Lexical Knowledge Graph	1
Bantay-Wika	1
Representing and Visualizing Calendar Expressions	1
Boosting Precision and Recall	1
Inducing Fine-Grained Semantic Classes	1
Inverse Wiktionary	1
A Two-way Simultaneous Interpretation System between Korean and Japanese -A methodological study-	1
An Information-Providing Closed-Domain Human-Agent Interaction Corpus	1
Applying Deep Neural Network	1
Composing Distributed Representations	1
A Variationist Perspective	1
AUTH @ CLSciSumm 20 LaySumm 20 LongSumm 20	1
Gemini	1
Language Resources and Chemical Informatics	1
SIMPLIFICA	1
Solving Thematic Divergences	1
Handling Rare Items	1
Aspect Term Extraction and Term Polarity Classification System	1
UTFPR at WMT 2018	1
The word complexity measure (WCM)	1
Debiasing Word Embeddings Improves Multimodal Machine Translation	1
Unsupervised Dialogue Act Models	1
Annotating Orthographic Target Hypotheses	1
The Columbia Arabic Treebank	1
Teaching the Basics of NLP and ML	1
Parsing 2-D Languages	1
Capturing Language Use and Sensorimotor Experience	1
Detection of Chinese Word Usage Errors	1
Kernel Regression Based Machine Translation	1
Applying Morphological Decompositions	1
EliXa	1
A Rudimentary Lexicon and Semantics Help Bootstrap Phoneme Acquisition	1
Parsing Flexible Word Order Languages	1
A Critical Assessment	1
Integrating a Large-Scale Reusable Lexicon	1
Multi-Label and Multilingual News Framing Analysis	1
Using Semantic Preferences	1
Contextual Word Embeddings	1
Syntactic Polygraphs. A Formalism Extending Both Constituency and Dependency	1
Enhancing a Lexicon of Polarity Shifters	1
Building Text-To-Speech Voices	1
A WordNet-Based System	1
A Goal-Oriented Document-Grounded Dialogue Dataset	1
A Mandarin Chinese Broadcast News Corpus	1
Exploiting Ensemble of Transfer Learning and Hand-crafted Features	1
Spontal	1
Evaluating Machine Translation Utility	1
A Deep Learning based Comment Sequence Labeling System	1
Parsing Mildly Context-Sensitive Languages	1
improve Singular Value Decomposition	1
a Gold-Standard Data Set	1
Joint Entity Recognition and Disambiguation	1
Coding Dialogue	1
Mining Domain-specific Paraphrases	1
The UvT Term Extraction System	1
GWU-HASP	1
C-3	1
Modelling Sentence Pairs	1
Extracting Parallel Phrases	1
Producing Unseen Morphological Variants	1
Recognizing Bridging Anaphora and Finding Links	1
BabelNet	1
Callisto	1
The BBN BYBLOS Continuous Speech Recognition System	1
bottom-up automata	1
NTT Neural Machine Translation Systems at WAT 2019	1
Adapting Affective Lexicons	1
Dictionary Creating Methods	1
Inducing Synchronous Grammars	1
Disambiguating Noun Compounds	1
Training a Dialogue Act Tagger	1
Using Semantic Classes	1
A Small-Vocabulary Shared Task	1
An Expert Natural Language Interface	1
SUTAV	1
Medium-Density Languages	1
The (Un)expected Effects of Applying Standard Cleansing Models	1
Extracting Factual Min/Max Age Information	1
Leveraging Eventive Information	1
Adapting and evaluating a generic term extraction tool	1
Taking MT Evaluation Metrics	1
A Module that Computes Coordinative Ellipsis	1
A Global Context Enhanced Deep Transition Architecture	1
The HW-TSC Video Speech Translation System at IWSLT 2020	1
a Sequence Labelling Task	1
Annotating Opinions and Opinion Targets	1
Dataset and a Few-Shot Semantic Retrieval Challenge	1
A Document-level Chinese Financial Event Extraction System	1
Learning Word Importance	1
Aromanian	1
New Spanish speech corpus database	1
Underspecifying and Predicting Voice	1
Mining temporal footprints	1
UBC-NLP at IEST 2018	1
Building a Large Thesaurus	1
Predicting Machine Translation Quality	1
Detecting Turnarounds	1
EmpiriST Corpus 2.0	1
Cross-lingual Linked Data Lexica	1
the Conceptual Systematicity	1
Creating a massively parallel Bible corpus	1
Live Lexicons and Dynamic Corpora Adapted	1
Visualizing Facets	1
Developing Punjabi Morphology Corpus and Lexicon	1
Linggle	1
DaNewsroom	1
Semantic Relation Extraction	1
ITSPOKE	1
Learning Multilingual Topics	1
GLUCOSE	1
Framing Named Entity Linking Error Types	1
a Personal Experience Tweet Corpus	1
Integrating Lexical Units Synsets and Ontology	1
Integration of Dependency Analysis	1
Learning Bilingual Word Embeddings	1
a deep linguistic core	1
A Large Corpus-extracted and Hand-checked Lexical Database	1
Annotating Attribution Relations	1
the Prepositions which Introduce an Adjunct	1
A Controlled Table-To-Text Generation Dataset	1
Type-Raising and Directionality	1
Deterministic Parsing and Unbounded Dependencies	1
Mirroring Facial Expressions and Emotions	1
Exploiting Translational Correspondences	1
TULIPS-2 Natural Language Learning System	1
Fusion of Semantic-Affective and pairwise classification models	1
a Symbolic Learning System	1
A Neural Machine Translation Approach	1
the Art and Competitive Baseline Summaries	1
Tutorial Dialogues Annotated	1
Exploring Miscommunication and Collaborative Behaviour	1
a TOEFL-like Task	1
A Semi-Supervised Approach	1
Self-Training PCFG Grammars	1
the French Lexical Network	1
Using Search Engines	1
morpho-syntactic categorial parsing	1
Phrase-Based \& Neural Unsupervised Machine Translation	1
A Tableau Prover	1
Enhancing Explanation Coherence	1
Xiaomingbot	1
Robustly Learning	1
Incorporating Linguistics Constraints into Inductive Logic Programming	1
Predicting the Semantic Compositionality	1
Modeling Code-Switch Languages	1
Illinois Math Solver	1
Identification and Treatment of Multiword Expressions	1
Modelling a Parallel Corpus	1
Paradigm Tables	1
Essentia	1
Cross-document Temporal and Spatial Person Tracking System Demonstration	1
Building a Flexible Collaborative Intensive Masters Program	1
Modeling Speech Acts	1
Scalable and Efficient Tree Search	1
Modeling Reference Interviews	1
Utilizing Lexical Similarity between Related Low-resource Languages	1
Supervised and Semi-Supervised Multi-View Topical Analysis	1
Integrating Vision and Language Datasets	1
Learning Salient Samples and Distributed Representations	1
Automatic extraction of rules	1
Using Historical Editions of Encyclopaedia Britannica	1
MPQA 3.0	1
WiTKoM	1
Biologically Inspired Algorithms	1
DocRED	1
Encoding Sentiment Information into Word Vectors	1
Capturing Consistency between Intra-clause and Inter-clause Relations	1
YouDACC	1
Generating Cooperative System Responses	1
Training and Adapting Multilingual NMT	1
Inter-Annotator Agreement	1
Enhance Electronic Health Records	1
Learning Generalized Emotion Representation	1
Curriculum Learning	1
BDCon	1
Performance Impact Caused	1
Building A Handwritten Cuneiform Character Imageset	1
Modeling Word Forms	1
Automatic Expansion	1
Applying Lexical Rules Under Subsumption	1
Indian Language Screen Readers and Syllable Based Festival Text-to-Speech Synthesis System	1
Proofreading Human Translations	1
Corpus Selection Approaches	1
Comparing Theories of Speaker Choice	1
LCCs SRN System	1
Argumentation Synthesis following Rhetorical Strategies	1
Domain Independent Authorship Attribution without Domain Adaptation	1
Modeling Topic Coherence	1
Structured Kernel-based learning	1
Mentions and Relations between Bacteria and Biotope	1
Parsing Dependency Paths	1
Clinical Text Analysis	1
Extending an Indonesian Semantic Analysis-based Question Answering System	1
A Trigger Language Model-based IR System	1
Content analysis of Persian/Farsi Tweets during COVID-19 pandemic	1
CRAB 2.0	1
Modeling Document-level Causal Structures	1
A Fast and Robust Parser	1
Parsing Croatian and Serbian	1
Integrating Document Structure into a Multi-Document Summarizer	1
Extracting Application-Specific Taxonomies	1
Improved Sentiment Detection	1
Broadcast News Data	1
Predicting Second Language Learner Successes and Mistakes	1
Recent Deaths and the Power of Nostalgia	1
Building and Modelling Multilingual Subjective Corpora	1
Entity-Attribute Relationship	1
KSU KDD	1
A fully Unicode compatible Assamese writing software	1
Data Collection and Parallel Corpus Compilation	1
Generating Linear Orders	1
Integration of Diverse Recognition Methodologies	1
Identifying robust markers of Parkinsons disease	1
Bootstrapping Semantic Lexicons	1
Classifying the reported ability	1
Automatic Modeling	1
A Bilingual Parallel Dataset	1
NICT-2 Translation System	1
Efficient probabilistic top-down and left-corner parsing	1
Encouraging Paragraph Embeddings	1
Scoring Semantic Textual Similarity	1
Statistical Machine Translation Approach	1
Decision Tree-based Co-Attention Networks	1
Human Associations Help	1
Tying strings	1
Learning Bilingual Sentiment-Specific Word Embeddings without Cross-lingual Supervision	1
A Fuzzy Feature Transformation Method	1
A kernel-based learning method	1
Unsupervised Text Classification Leveraging Experts and Word Embeddings	1
MULTEXT-East Version 4	1
MULTEXT-East Version 3	1
a Unifying Objective	1
Enhancing Cohesion and Coherence of Fake Text	1
Jointly Embedding Knowledge Graphs and Logical Rules	1
Fill the GAP	1
Measuring Lexical Similarity across Sign Languages	1
Determining causal and non-causal relationships	1
An American English Telephone Speech Corpus	1
Detecting Figurative Word Occurrences	1
Multi-task Learning Gaussian Process	1
Multitext Grammars and Synchronous Parsers	1
The IIT Bombay English-Hindi Parallel Corpus	1
Integrating N-best SMT Outputs into a TM System	1
Language Modeling Techniques	1
Fact Checking	1
Compiling Finite-State Transducers	1
the Universal Part-Of-Speech	1
DailyDialog	1
Leveraging RDF Graphs	1
Coding Textual Inputs Boosts the Accuracy	1
Modeling English Past Tense Intuitions	1
Annotating Semantic Relations Combining Facts and Opinions	1
Porting Multilingual Morphological Resources	1
Reordering Post-Verbal Subjects	1
QA TempEval Evaluating Temporal Information Understanding	1
Combining Temporal Information and Topic Modeling	1
Auxiliary Languages	1
a New Representation of Lexical Entries	1
Prosodic Structure Performance Structure and Phrase Structure	1
Enhancing Access	1
Creation of a corpus of multimodal spontaneous expressions	1
Building A Domain Agnostic Natural Language Interface	1
Analyzing Priming Effect	1
Tackling the Story Ending Biases	1
Samr\omur	1
Machine Learning Approach	1
Compiling Czech Parliamentary Stenographic Protocols into a Corpus	1
Morphological Complexity Influences Verb-Object Order	1
Surface Text Patterns	1
CLP 2014	1
LEXIPLOIGISSI	1
Coherence and Coreference Corpus	1
Easy Data Augmentation Techniques	1
Heterogeneous Sensor Database	1
Improved Sentence-Level Arabic Dialect Classification	1
semantics	1
Mix and Match Replacement Rules	1
bilingual terminology	1
Harvesting Indices	1
mwetoolkit	1
The POTUS Corpus a Database of Weekly Addresses	1
Linking Entities Across Images and Text	1
Information-Retrieval Tool	1
Childrens Oral Reading Corpus (CHOREC)	1
Binarizing Syntax Trees	1
A Natural Language Processing Package	1
Finding Good Sequential Model Structures	1
Chinese Number-Names Tree Adjoining Languages and Mild Context-Sensitivity	1
Extracting Important Tweets	1
a Unified Framework	1
Augmenting Manual Dictionaries	1
Distributed Language Resources and Technology	1
Bootstrapping Large-scale Named Entities	1
Modeling Message Roles and Influence	1
Di-LSTM Contrast	1
Information structure syntax and pragmatics and other factors	1
Trw Japanese Fast Data Finder	1
An Open Source Tool	1
CodE Alltag 2.0	1
A Wearable Spoken Language Understanding System	1
Utilizing Domain and Language specific Constraints	1
Bounded Context Parsing and Easy Learnability	1
A deductive perspective	1
Complex Program Induction	1
Mining Opinion Words and Opinion Targets	1
Identifying Anaphoric and Non-Anaphoric Noun Phrases	1
Hitachi at MRP 2020	1
Clustering Syntactic Positions	1
Clinical Case Reports	1
Assembling a Balanced Corpus	1
The CLEF semi-recursive generation algorithm	1
Building a Morphological Network	1
Qualitatively Evaluating and Visualizing Spatiotemporal Embeddings	1
Attention and Capsule Ensemble	1
User Input	1
Hitachi at MRP 2019	1
Word Alignment without NULL Words	1
Dataset Reproducibility and IR Methods	1
Learning Feature-Value Grammars	1
Multi-Level Annotations of Patients Interventions and Outcomes	1
Comparing Multi-label Classification with Reinforcement Learning	1
Concepticon	1
Tagging gene and protein names	1
Modelling Context and Syntactical Features	1
C2D2E2	1
Calibrating Features	1
The relation between dependency distance and frequency	1
EngValLex	1
A Feature Bucket Based Approach	1
Reified Rules	1
Correct French Dictations: Proposal	1
Context-Based Searching and Disambiguation	1
distributional semantics	1
Retrofitting Contextualized Word Embeddings	1
DECHE and the Welsh National Corpus Portal	1
Manawi	1
