CCG	4
Computational Semantics	4
Parsing Speech	4
Chinese Relation Extraction	4
Learning Chinese	4
Knowledge Graph Reasoning	4
Sentence Generation	4
Fact Extraction and Verification	4
Biomedical Information Extraction	4
Knowledge Representation	4
Human Language Technology	4
WAT 2019	4
Language and Vision	4
Academic Writing	4
Essay Scoring	4
AMR-to-Text Generation	4
WMT 2017	4
WMT 2016	4
WMT 2012	4
Twitter Sentiment Classification	4
Improved Statistical Machine Translation	4
Unsupervised Bilingual Lexicon Induction	4
Automatic Translation	4
Situation Semantics	4
Neural Machine Translation Systems	4
Sign Language Recognition	4
Automatic MT Evaluation	4
Deep Linguistic Processing	4
Abstractive Text Summarization	4
Bridging the Gap	4
Multilingual Named Entity Recognition	4
Unification-Based Grammars	4
natural language processing	4
Entity Alignment	4
Error Detection	4
Automated Speech Scoring	4
Fine-Grained Sentiment Analysis	4
Document Clustering	4
Deception Detection	4
Word Sense Alignment	4
Structural Disambiguation	4
Multilingual Question Answering	4
A Shared Task	4
Learning Word Representations	4
Collocation Extraction	4
Sentence Boundary Detection	4
Word Sense Induction	4
Statistical Dependency Parsing	4
Entity Set Expansion	4
Readability Assessment	4
Reference Resolution	4
Text Planning	4
Universal Dependencies	4
Improve Statistical Machine Translation	4
Answer Sentence Selection	4
Chunking	4
Discourse Analysis	4
TempEval-2	4
Speech Understanding	4
Polysemy	4
Abusive Language Detection	4
Cross-domain Sentiment Classification	4
Chinese Event Extraction	4
Automatic Keyphrase Extraction	4
Tagging	4
MT Systems	4
Definition Extraction	4
Patent Translation	4
Language Understanding	4
Chinese Natural Language Processing	4
Argument Interpretation	4
Punctuation	4
Cross-lingual Textual Entailment	4
Community-based Question Answering	4
Discourse Relations	4
Active Learning	4
the WMT 2018 Shared Task	4
Grapheme-to-Phoneme Conversion	4
Sentence Completion	4
Dialog Act Tagging	4
Cognate Identification	4
Unification Grammars	4
Cross-language Information Retrieval	4
Natural Language Parsing	4
Automatic Machine Translation Evaluation	4
Pun Generation	4
Probabilistic Parsing	4
Joint Entity and Relation Extraction	4
Syntactic Disambiguation	4
Emotion Classification	4
Conversational Machine Reading	4
Reading Comprehension Questions	4
Clinical Question Answering	4
Selectional Preference Acquisition	4
Second Language Learning	4
Neural Machine Translation Domain Adaptation	4
speech translation	4
AMR Parsing	4
Text Segmentation	4
Slot Filling	4
Emotion Detection	4
Chinese Information Retrieval	4
Learning Word Embeddings	4
Lexical Substitution	4
Text Representation	4
Coreference Annotation	4
Emoji Prediction	4
Shallow Semantic Parsing	4
FrameNet	4
WMT13	4
WMT10	4
Emotion	4
Semantic Dependency Parsing	4
Translation Memories	4
Answer Extraction	4
Automatic Verb Classification	4
Conversational Question Answering	4
Discourse Processing	4
End-to-End Speech Translation	4
Automatic Term Extraction	4
Visual Reasoning	3
Multilingual Emoji Prediction	3
Joint Chinese Word Segmentation and Part-of-Speech Tagging	3
Fact Checking	3
Short-Text Conversation	3
Phrase-Based SMT	3
SENSEVAL-2	3
Unsupervised Word Sense Disambiguation	3
Japanese Terminology	3
First Language Acquisition	3
Comment Classification	3
MT evaluation	3
Patent Machine Translation	3
Unrestricted Text	3
Chinese word segmentation	3
Self-Attention Networks	3
Automatic Question Generation	3
Unsupervised Part-of-Speech Induction	3
Context-Dependent Semantic Parsing	3
Sentence Processing	3
Under-resourced Languages	3
Suicide Risk Assessment	3
Language Evaluation	3
Constituency Parsing	3
Text Processing	3
Speech and Language Processing	3
WAT 2018	3
Systematic Polysemy	3
Chinese Spell Checking	3
Detecting Stance	3
Framing	3
QA	3
Word Prediction	3
Entity Recognition	3
Few-Shot Text Classification	3
Japanese Morphological Analysis	3
WMT 2014	3
WMT 2009	3
Sentence Matching	3
Language Models	3
Spoken Document Retrieval	3
Passage Reranking	3
Syntactically Annotated Corpora	3
Feature Selection	3
Reading Comprehension Tests	3
Sampling	3
a Question Answering System	3
Minimalist Grammars	3
WMT19 News Translation Task	3
Information Retrieval Systems	3
related languages	3
Improving Information Extraction	3
Extracting Relations	3
Latent Semantic Analysis	3
Attention-based Neural Machine Translation	3
Identifying and Categorizing Offensive Language	3
Mapping Instructions	3
Parsing and Tagging	3
Parse Reranking	3
Concept-to-Text Generation	3
Sequence Labelling	3
Chinese Word Sense Induction	3
Intelligent Tutoring Systems	3
Lexical Disambiguation	3
Morphological Segmentation	3
Summarization Evaluation	3
Derivation	3
Multiparty Conversation	3
Base Noun Phrase Identification	3
Fact Verification	3
Opinion Analysis	3
translation memories	3
Deterministic Dependency Parsing	3
Treebanking	3
Chinese Spelling Correction	3
Query-Focused Multi-Document Summarization	3
Part-Of-Speech Tagging	3
Metaphor Interpretation	3
Biomedical Natural Language Processing	3
Statistical MT	3
Closely Related Languages	3
Interactive Machine Translation	3
Japanese Lexical Simplification	3
Unrestricted Coreference Resolution	3
Information Fusion	3
Review Opinion Diversification	3
Arabic Fine-Grained Dialect Identification	3
language generation	3
Human-Robot Interaction	3
Frame Semantics	3
Multi-Task Learning	3
word sense disambiguation	3
Unsupervised Learning	3
Answering Questions	3
Automatic Terminology Extraction	3
Term Extraction	3
Automatic Abstracting	3
Semi-Supervised Learning	3
Cross-Framework Meaning Representation Parsing	3
Chinese-English Machine Translation	3
Document-Level Machine Translation	3
Classification	3
Sequence Modeling	3
Concept-to-Speech Generation	3
Short Text Classification	3
Implicit Emotion Classification	3
Subjectivity and Sentiment Analysis	3
Text Simplification Systems	3
Incremental Parsing	3
Aspect-Level Sentiment Analysis	3
Extracting Constraints	3
Multi-Label Classification	3
Plagiarism Detection	3
dependency parsing	3
Chinese Personal Name Disambiguation	3
Parsing Ill-Formed Input	3
Sentence Ordering	3
the WMT19 News Translation Task	3
TempEval-3	3
Deep Learning	3
Sentiment Analysis and Opinion Mining	3
Web Search Ranking	3
Text Clustering	3
Lexical Acquisition	3
translation	3
text generation	3
Time Normalization	3
Text Similarity	3
Automatic Subtitling	3
Text-to-Text Generation	3
computer-aided translation	3
Temporal Knowledge Graph Completion	3
Hyperpartisan News Detection	3
The Argument Reasoning Comprehension Task	3
the Chinese Syllable-to-Word Conversion Problem	3
Error Correction	3
Argument Reasoning Comprehension	3
Question Analysis	3
Lexical Cohesion	3
Speech Summarization	3
Stock Movement Prediction	3
Aspect-level Sentiment Classification	3
Polysynthetic Languages	3
Temporal Annotation	3
Fact-Checking	3
NLG Systems	3
Japanese Named Entity Recognition	3
Machine Reading	3
Parsing Morphologically Rich Languages	3
Exploring Features	3
Implicit Semantic Role Labeling	3
Hierarchical Phrase-based Machine Translation	3
Abstractive Sentence Summarization	3
Centering Theory	3
Intonation	3
Word Order	3
Multi-Domain Dialogue State Tracking	3
Discontinuous Parsing	3
Named Entity Classification	3
Short Answer Scoring	3
rule-based machine translation	3
Document-Level Neural Machine Translation	3
Chinese NER	3
Unsupervised Information Extraction	3
Word Formation	3
Conversational Dialogue Systems	3
Phrase-based SMT	3
Chinese Unknown Word Extraction	3
Universal Morphological Reinflection	3
Capturing Discriminative Attributes	3
Arabic Named Entity Recognition	3
Phrase-Based Translation	3
Transition-based Dependency Parsing	3
3D Scene Generation	3
recognizing textual entailment	3
Tweet Classification	3
Neural Text Classification	3
Computational Argumentation	3
Video Captioning	3
Measuring Semantic Textual Similarity	3
Language Translation	3
Deletion Discussions	3
interactive machine translation	3
Building a Dataset	3
Unsupervised Grammar Induction	3
Word Sense Induction and Disambiguation	3
Hierarchical Machine Translation	3
Building a Corpus	3
Translation Models	3
Cross-Lingual Textual Entailment	3
Opinion Inference	3
Spoken Language Systems	3
Dialogue Processing	3
Historical Comparison	3
Semantic Role Classification	3
Biological Event Extraction	3
MET-2	3
Document Understanding	3
Multi-Turn Response Selection	3
Sense Disambiguation	3
the ATIS Task	3
Pretrained Language Models	3
Code-Switching Named Entity Recognition	3
Short Text Similarity	3
Stochastic Language Modeling	3
Statistical Translation	3
Phrase-based Translation	3
Chinese Dependency Parsing	3
Subjectivity Word Sense Disambiguation	3
Detecting Grammatical Errors	3
Knowledge Discovery	3
Language Variety Identification	3
Decision Trees	3
Neural Abstractive Summarization	3
Meaning Representation	3
WMT17	3
WMT09	3
the CoNLL-2014 Shared Task	3
Text Engineering	3
Syntactic and Semantic Dependency Parsing	3
Multilingual Generation	3
Bridging Anaphora Resolution	3
Sentence Retrieval	3
Ellipsis Resolution	3
Rumour Analysis	3
Multi-hop Question Answering	3
Cross-Lingual Sentiment Classification	3
GPSG	3
Extracting Paraphrases	3
Aspect-Level Sentiment Classification	3
Japanese-to-English Machine Translation	3
Semi-supervised Sentiment Classification	3
RTE	3
Video Question Answering	3
Articulation Disorders	3
Agreement and Disagreement	3
Extracting Information	3
Fine-Grained Propaganda Detection	3
Formality Style Transfer	3
Grounded Language Learning	2
Maximum Entropy Model	2
the SIGHAN Bakeoff 2007	2
MT Research	2
Discourse Segmentation	2
Named Entity Translation	2
Dialog Act Classification	2
Data-Oriented Translation	2
Chinese Word Segmentation and Part-of-Speech Tagging	2
Grounded Language Understanding	2
Conditional Random Fields	2
Answer Validation	2
Lexicalized Tree Grammars	2
Unsupervised Morphological Paradigm Completion	2
English-Japanese News Article Alignment	2
Abstractive Document Summarization	2
Language Preservation	2
Learning Shallow Natural Language Patterns	2
Disambiguating Sentiment Ambiguous Adjectives	2
Negation Scope Detection	2
All	2
Multi-hop Reasoning	2
Example Based Machine Translation	2
Commonsense Machine Comprehension	2
text classification	2
Temporal Relation Classification	2
Math Word Problems	2
Relation Discovery	2
Patent Classification	2
Best-First Probabilistic Chart Parsing	2
Transition-Based Dependency Parsing	2
Dictation of Radio News	2
Speech-to-Speech Dialogue Translation	2
Distant Supervision Relation Classification	2
Short Text Categorization	2
Coherence-Driven Story Comprehension	2
Neural Conversation Generation	2
Flexible Parsing	2
Online Handwriting Recognition	2
Mitigating Gender Bias	2
Cleaning Web Pages	2
Question Ranking	2
TAG Parsing	2
Named Entity Transliteration	2
Minimum Error Rate Training	2
Robust Dialogue Interpretation	2
Joint POS Tagging and Dependency Parsing	2
Bio-Molecular Event Extraction	2
Improved Word Embeddings	2
Keyphrase Generation	2
Short Answer Grading	2
Word-Sense Disambiguation	2
Multilingual Surface Realization	2
Building a Lexicon	2
Generalized Expectation Criteria	2
Language Production	2
Vocabulary Learning	2
Second Language Acquisition Modeling	2
domain adaptation	2
post-editing effort	2
Indo-Aryan Language Identification	2
phonology	2
Quote Attribution	2
Spoken-Language Systems	2
Unlexicalized Parsing	2
Adjectival Modification	2
Cross-lingual Dependency Parsing	2
Unsupervised Parsing	2
Cross-Language Document Retrieval	2
Deep Machine Translation	2
Probabilistic HPSG Parsing	2
Definition Modeling	2
Detecting Adverse Drug Reactions	2
WMT 17	2
Spatial Role Labeling	2
WMT16 Shared Task	2
Document-level Sentiment Classification	2
Document Compression	2
Phrase Based Statistical Machine Translation	2
Detecting Abusive Language	2
Unsupervised Lexical Acquisition	2
Robust Deep Parsing	2
Conversational Machine Comprehension	2
CoNLL-2016 Shared Task	2
Topic Detection and Tracking	2
Support Vector Machines	2
Evaluating Coherence	2
Human Language Technologies	2
biomedical event extraction	2
Reducing Gender Bias	2
Syntactic Acquisition	2
BTG-based Statistical Machine Translation	2
Unsupervised Automatic Short Answer Grading	2
Knowledge Graphs	2
Aligning Sentences	2
Online Shopping	2
Reading Comprehension and Question Answering	2
GALE Distillation Evaluation	2
Tree-to-String Translation	2
Drug Name Recognition	2
SemEval-2	2
Cross-Modal Retrieval Task	2
grammatical error correction	2
Aspect-Category Sentiment Analysis	2
Verb Sense Disambiguation	2
Annotating Expressions	2
Subtitle Generation	2
Regular polysemy	2
Bilingual Sub-sentential Alignment	2
extractive text summarization	2
Knowledge-Based Word Sense Disambiguation	2
Automatic Text Summarization	2
Data Augmentation	2
Attribution Relations	2
Typed Feature Structures	2
Biterm Topic Model	2
Japanese Word Processor Technology	2
Compound Splitting	2
the WMT2018 Shared Task	2
Unsupervised WSD	2
Machine Translation Error Analysis	2
Surface Realization	2
Term Translation	2
Selectional Preferences	2
event extraction	2
Neural Coreference Resolution	2
Early Rumor Detection	2
Event Argument Extraction	2
Human Language Processing	2
Learning Phrase Representations	2
Dialogue Translation	2
Question-Answering Systems	2
machine translation evaluation	2
Multilingual Grapheme-to-Phoneme Conversion	2
Extracting semantic relations	2
Robust Spoken-language Translation	2
Multi-turn Response Selection	2
Bidirectional Word Alignment	2
Knowledge Acquisition	2
Automatic Book Indexing	2
Preposition Supersenses	2
Translation between German and English	2
Speech Translation System	2
Automatically Harvesting Semantic Relations	2
Multi-Modal Dialogue Systems	2
a Natural Language Understanding System	2
Multi-label Emotion Classification	2
WNUT-2020 Task 2	2
WMT 2019	2
Cooperative Response Generation	2
Low-Resource Translation	2
Task-Oriented Dialogues	2
Chinese Parsing	2
Chinese Homophone Disambiguation	2
Prosodic Phrasing	2
Word Recognition	2
an EBMT preprocessor	2
Visual Storytelling	2
the WMT14 Metrics Task	2
Pronominal Anaphora Resolution	2
Nominalization	2
ESL	2
Taxonomy Extraction	2
Chinese Language Processing	2
Hypernymy Detection	2
the E2E NLG Challenge	2
Aspect Sentiment Classification	2
Commonsense Question Answering	2
Finno-Ugric Minority Languages	2
Sentence Ranking	2
Slot Tagging	2
syntactic annotation	2
language variation	2
Sighan Bakeoff 2005	2
Automatic Arabic Error Correction	2
Unsupervised Word Segmentation	2
Low-Resource Settings	2
Turkish Morphology	2
an Information Extraction Task	2
Open Question Answering	2
Enriching Word Embeddings	2
SemEval-2014 Task 9	2
Document-Level Relation Extraction	2
the QALB-2014 Shared Task	2
SemEval-2014 Task 7	2
Abuse Detection	2
Grammar and Style Checking	2
Estimating MT Quality	2
Neural MT	2
Government-Binding Theory	2
Intent Detection	2
multi-document summarization	2
Human-Computer Conversation	2
Metaphor Identification	2
Querying Syntactically Annotated Corpora	2
the WMT12 Quality Estimation Shared Task	2
On-Device Short Text Classification	2
Phrase-based Decoding	2
Response Selection	2
Nominal Anaphora Resolution	2
Information extraction	2
Chinese Machine Translation	2
Opinion Classification	2
Finding Deceptive Opinion Spam	2
Cross-lingual Transfer Learning	2
Reducing Word Error Rate	2
Cross-Domain Sentiment Analysis	2
Neural Variational Text Processing	2
Multilingual FrameNets	2
Neural Semantic Role Labeling	2
Rumour Evaluation	2
Language and Speech Technology	2
Dialogue System Output Style Variation	2
CAT Tool Research	2
Character-Level Transduction	2
Spoken Language Machine Translation	2
Mining Transliterations	2
Accurate Statistical Machine Translation Systems	2
Common Sense Reasoning	2
Bayesian Word Segmentation	2
CCG Semantic Parsing	2
Solve Math Word Problems	2
Question/Answering Systems	2
Bilingual Dictionary Induction	2
the MADAR Arabic Dialect Identification Shared Task	2
Interaction Grammars	2
English-to-Japanese Machine Translation	2
Information Density	2
Associative Anaphora Resolution	2
Automatic Word Sense Disambiguation	2
Temporal Relation Identification	2
Monolingual Word Sense Alignment	2
Named Entity Extraction	2
Sense Identification	2
data-driven dependency parsing	2
Term-Domain Interdependence	2
MUC-51	2
Writing	2
Referring Expressions Generation	2
spoken language translation	2
Identifying Prepositional Phrases	2
Cross-Language Domain-Specific Applications	2
Parsing Fluent and Disfluent Speech	2
Word Representations	2
Frame-Semantic Parsing	2
the WMT18 Parallel Corpus Filtering Task	2
Robust Natural Language Inference	2
Foreign Language Teaching	2
Determining the Specificity	2
minimizing translation effort	2
Text Regression	2
Croatian Word Sense Disambiguation	2
Automatic Essay Scoring	2
Human-Machine Interaction	2
Image Description	2
Essay Writing	2
Unsupervised Keyphrase Extraction	2
Determining Compositionality	2
Hierarchical Text Categorization	2
Detecting Irony	2
Chinese Grammatical Error Diagnosis Task	2
Word Clustering	2
agglutinative languages	2
Clinical Information Extraction	2
Document Level Novelty Detection	2
CoNLL 2016 Shared Task	2
Negotiation Dialogues	2
Dependency Grammar Induction	2
the Proposition Bank	2
Corpus Analysis	2
Identification of Informative COVID-19 English Tweets	2
Review Summarization	2
Relation-Level Metaphor Identification	2
suggestion mining	2
Taxonomy Construction	2
underspecified descriptions	2
semantic textual similarity	2
Phrase Recognition	2
Clarification Question Generation	2
topic segmentation	2
Source Code Summarization	2
Relation Extraction Patterns	2
Benchmarking SMT Performance	2
Social Media Text	2
Social Network Extraction	2
Reducing Annotation Effort	2
Transferring Knowledge	2
CoNLL-2013 Shared Task	2
Linear Categorial Deduction	2
Auto Editing	2
Low-Resource Machine Translation	2
the CoNLL-2012 Shared Task	2
Natural Language Acquisition	2
Tree-Adjoining Derivation	2
the Lexical Access Problem	2
Machine Translation Reordering	2
BioNLP	2
Query Auto-Completion	2
under-resourced languages	2
Semantic Priming	2
Fine-grained Entity Type Classification	2
Neural Sequence Prediction	2
Knowledge-Based Question Answering	2
Clinical Named Entity Recognition	2
Building Language Resources	2
Noun Compound Paraphrasing	2
Word Translation	2
Mining Wikipedia	2
Bilingual Lexicons	2
Neural Sentiment Analysis	2
the SPMRL 2013 Shared Task	2
biomedical text mining	2
Latent Dirichlet Allocation	2
Corpus Processing	2
Incremental Processing	2
Speech Streams	2
SIGHAN Bakeoff 2007	2
Algebra Word Problems	2
Unsupervised Spoken Language Understanding	2
Spoken-Language Understanding	2
Semantic Slot Filling	2
Personality Trait Recognition	2
Augmentative and Alternative Communication	2
Automatic Chinese Text Categorization	2
Opinion Question Answering	2
Question Similarity	2
Parallel Corpus Mining	2
a Math Word Problem Solver	2
Biomedicine	2
Dialogue Act Annotation	2
Spoken Conversation	2
Neural Dependency Parsing	2
Human-Computer Interaction	2
Extracting Parallel Sentences	2
Parsing German	2
Fine-grained Entity Typing	2
German-English Machine Translation	2
Terminology Acquisition	2
Zero-Shot Neural Machine Translation	2
Parsing Systems	2
Joint Dependency Parsing and Semantic Role Labeling	2
Cross-Lingual Question Answering	2
Procedure and Requirement Authoring	2
an Information Access Platform	2
Unification Grammar	2
Knowledge Base Construction	2
Clustering Sentences	2
Human Plausible Reasoning	2
Sentence Comprehension	2
Automatic Thesaurus Construction	2
Machine Translation Performance	2
automatic error classification	2
Weakly-Supervised Relation Extraction	2
Linguistic Annotations	2
Automated Essay Scoring	2
Non-Autoregressive Machine Translation	2
Web Search	2
Second Language Writing	2
Graph-to-Sequence Learning	2
Supervised Word Sense Disambiguation	2
a Sign Language Concordancer	2
Parallel Corpus Filtering	2
Generating Lexical Correspondences	2
the IWPT 2020 Shared Task	2
Multiword Expression Identification	2
Query-Focused Summarization	2
Short-Answer Grading	2
Natural Language Information Retrieval	2
Non-factoid Answer Reranking	2
Parsing Spoken Language	2
Repair Detection and Correction	2
English-Chinese Transliteration	2
Senseval-3 task	2
Computer-Assisted Language Learning	2
Single-Document Summarization	2
Evaluating Dialogue System Output	2
Learning Distributed Representations	2
Phonetic Classification	2
Extractive Multi-Document Summarization	2
Part-of-speech Tagging	2
Unsupervised Semantic Role Induction	2
Improved Lexical Disambiguation	2
Natural Language Processing and Information Retrieval	2
Syntactic Annotation	2
Reading Difficulty	2
Automatic Speech Understanding	2
Spoken Language Identification	2
Tactical Generation	2
Multilingual All-Words Sense Disambiguation and Entity Linking	2
Noun Compound Bracketing	2
Improving Translation Quality	2
Joint Intent Detection and Slot Filling	2
Spoken Human-Robot Interaction	2
Natural-Language Processing	2
Learning Syntactic Categories	2
Multi-Sentence Compression	2
Improved Sentiment Classification	2
linguistic analysis	2
Local Sequence Transduction	2
Speech Enhancement	2
speech understanding	2
the WMT18 Multimodal Translation Task	2
Sequence Generation	2
Fine-Tuning Neural Machine Translation	2
Headline Generation	2
Research and Development	2
Sequence Classification	2
Information Ordering	2
Semantic Text Similarity	2
Alignment	2
Dialog Management	2
Distinguishing Descriptions	2
Text Analysis and Retrieval	2
Training a Naive Bayes Classifier	2
Probabilistic Finite Automata	2
Mining the Web	2
Natural Language Information Extraction	2
the SIGMORPHON 2020 Shared Task 0	2
the WMT 2016 Bilingual Document Alignment Shared Task	2
Novelty Detection	2
English-Korean Statistical Machine Translation	2
Text Modeling	2
Multi-Label Text Classification	2
Automatic Taxonomy Induction	2
Bayesian Inference	2
Protein-Protein Interaction Extraction	2
User Behavior Analysis	2
Automatic Document Summarization	2
Hierarchical Phrase-based Statistical Machine Translation	2
Multilingual Sequence Labeling	2
Opinion Question Answering Systems	2
Language Learning and Teaching	2
IBM Model 2	2
Natural Language Systems	2
GermaNet	2
Sentiment Summarization	2
Hierarchical Translation	2
Sequential Sentence Classification	2
SemEval-2015 Task 11	2
SemEval-2015 Task 12	2
Abstract Meaning Representation Parsing	2
SemEval-2010 Task 10	2
Ambiguity Resolution	2
Second-Language Learners	2
Multilingual Word Sense Disambiguation	2
SemEval-2010 Task 17	2
SemEval-2010 Task 14	2
human-robot communication	2
Textual Inference	2
Linguistic Engineering	2
Text Summarization Systems	2
Non-native Spontaneous Speech	2
Natural Language Video Localization	2
Automatic Indexing	2
Computer Assisted Pronunciation Training	2
Word Sense Disambiguation and Text Classification	2
Developing Spoken Dialogue Systems	2
Zero Anaphora Resolution	2
Large-Vocabulary Continuous Speech Recognition	2
Detect Irony	2
